idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1785193317;Nimadibo;Germany;Private;139,0;104,0;Japanese;NM;False;-;False;True;Booster -> Sleeve -> Cardsaver;1;50,0;€;2025-04-14;
articleRow1782089080;jnine;Germany;Private;11,0;1,0;S-Chinese;NM;False;-;True;False;-;1;50,0;€;2025-04-14;
articleRow1820489069;PascalWho;Germany;Private;0,0;4,0;Japanese;NM;False;-;False;True;Booster -> sleeve -> toploader;1;50,0;€;2025-04-14;
articleRow1819824396;WarneTradingGroup;United Kingdom;Professional;1401,0;15150,0;Japanese;NM;False;-;False;True;Straight from pack to sleeve;1;53,42;€;2025-04-14;
articleRow1821479409;FujiTCG;Switzerland;Private;451,0;5309,0;Japanese;NM;False;-;False;True;Super Trusted Seller;1;54,99;€;2025-04-14;
articleRow1775066095;GicsOne;Italy;Private;0,0;4,0;Japanese;NM;False;-;False;False;-;1;55,0;€;2025-04-14;
articleRow1814679143;Xellex20;France;Private;16,0;315,0;Japanese;NM;False;-;False;True;PCA 9.5;1;58,0;€;2025-04-14;
articleRow1799852138;MagicHistory-PERUGIA;Italy;Professional;16233,0;101372,0;Japanese;NM;False;-;False;True;Store in Perugia!;1;58,79;€;2025-04-14;
articleRow1820978160;TransilvanianTS;Spain;Private;12,0;73,0;Korean;NM;False;-;False;False;-;1;59,0;€;2025-04-14;
articleRow1807012024;Zeromaru-Shop;Italy;Professional;1619,0;4769,0;Japanese;NM;False;-;True;True;2- JAPANESE VINTAGE/AR/SAR IN STOCK - ASK FOR PICTURES;1;59,35;€;2025-04-14;
articleRow1803933857;PoKeMon-DBS;Italy;Private;538,0;2613,0;Japanese;NM;False;-;False;True;All 151 cards available from 166 to 210;1;59,8;€;2025-04-14;
articleRow1795536565;ronstu82;Germany;Private;24,0;43,0;Japanese;MT;False;-;True;True;CGS 9,5 - ULTRA COMPACT CASE;1;61,95;€;2025-04-14;
articleRow1793481886;iguipe;France;Private;362,0;1579,0;Japanese;NM;False;-;False;False;-;1;65,0;€;2025-04-14;
articleRow1752224142;Spikkels;Netherlands;Private;207,0;581,0;Japanese;MT;False;-;False;True;Becket9,5;1;65,0;€;2025-04-14;
articleRow1770267341;SvenPScene;Germany;Private;22,0;58,0;Japanese;MT;False;-;False;True;PSA 9;1;65,0;€;2025-04-14;
articleRow1811335058;MrJusten;Germany;Private;7,0;99,0;Korean;NM;False;-;False;True;From Booster to Sleeve to Toploader;1;65,0;€;2025-04-14;
articleRow1769670155;Salynrae;Germany;Private;11,0;810,0;Korean;NM;False;-;True;True;Booster -> Sleeve + Toploader (F15);1;67,4;€;2025-04-14;
articleRow1822186092;Morphi1985;Germany;Private;531,0;94,0;Japanese;MT;False;-;False;True;Cosmicgrading 10 + Pics on Request;1;70,0;€;2025-04-14;
