idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1791130766;Streaker;Germany;Private;51,0;197,0;English;NM;False;-;False;True;Sealed & in Toploader;1;299,99;€;2025-04-14;
articleRow1815060733;Pokemondenbosch;Netherlands;Professional;1535,0;6878,0;English;NM;False;-;False;True;Sealed buy 25 get White box for free;100;300,0;€;2025-04-14;2025-04-16
articleRow1822438971;kevinrose;Belgium;Private;834,0;32,0;English;MT;False;-;False;True;still in package;1;300,0;€;2025-04-14;
articleRow1768412496;Nesquick015;Denmark;Private;395,0;74,0;English;NM;False;-;False;True;PSA 9;1;300,0;€;2025-04-14;
articleRow1767752490;Pikachued;Netherlands;Private;211,0;850,0;English;NM;False;-;True;True;ORIGINAL SEAL | Send in Toploader;1;300,0;€;2025-04-14;
articleRow1725797724;jorge-parente;Spain;Private;136,0;1106,0;English;MT;False;-;False;True;PSA 9;1;300,0;€;2025-04-14;
articleRow1801171216;TradingKaado;Spain;Private;103,0;81,0;English;MT;False;-;True;True;PSA9;1;300,0;€;2025-04-14;
articleRow1802239234;Poke-Limburg13;Netherlands;Private;102,0;111,0;English;NM;False;-;False;True;Sealed in toploader;2;300,0;€;2025-04-14;
articleRow1585690017;Pokehunter888;Germany;Private;88,0;98,0;English;NM;False;-;False;True;Sealed from Museum;1;300,0;€;2025-04-14;
articleRow1767988814;ID324B21;Belgium;Private;73,0;693,0;English;NM;False;-;False;True;Sealed;1;300,0;€;2025-04-14;
articleRow1798259998;rudolf33;Netherlands;Private;57,0;339,0;English;MT;False;-;False;True;TAG 3;1;300,0;€;2025-04-14;
articleRow1795280897;Killerlegion420;Belgium;Private;52,0;99,0;English;NM;False;-;False;True;Sealed;1;300,0;€;2025-04-14;2025-04-16
articleRow1821242933;marcovdb88;Netherlands;Private;44,0;22,0;English;MT;False;-;False;True;psa 9 mint;1;300,0;€;2025-04-14;
articleRow1776866585;SHADOW116;Netherlands;Private;29,0;1,0;English;NM;False;-;True;True;sealed;1;300,0;€;2025-04-14;
articleRow1767534326;Zophix;Switzerland;Private;22,0;1,0;English;NM;False;-;False;True;Sealed;1;300,0;€;2025-04-14;
articleRow1777523782;Shevskedd;Ireland;Private;22,0;108,0;English;MT;False;-;False;True;PSA 9;1;300,0;€;2025-04-14;
articleRow1814491611;Acek11;Germany;Private;14,0;120,0;English;MT;False;-;False;True;GRADED PGS 9.5;1;300,0;€;2025-04-14;
articleRow1813641085;Pokemendes;Portugal;Private;12,0;135,0;English;NM;False;-;False;True;Sealed;1;300,0;€;2025-04-14;
articleRow1625230470;ShadowBladeDSR;Netherlands;Private;8,0;10,0;English;MT;False;-;False;True;Grade 9 Mint - Shipping with Track & Trace. See offer priced 0.01 higher for picture.;5;300,0;€;2025-04-14;
articleRow1564230033;YowySG;Spain;Private;7,0;240,0;English;MT;False;-;True;True;9 with european grading;1;300,0;€;2025-04-14;
articleRow1795376015;Royalkiwi;Germany;Private;5,0;6,0;English;MT;False;-;True;True;AOG 9 Mint;1;300,0;€;2025-04-14;
