idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1420733337;Roll-n-Trade;Greece;Professional;17021,0;58100,0;English;GD;False;-;False;True;Secure & Fast Shipping! (I);1;39,99;€;2025-04-08;
articleRow1759349087;ReCollectibles;Germany;Private;64772,0;4072,0;German;LP;False;-;False;True;DIFF-278293-LP-DE;1;94,94;€;2025-04-08;
articleRow1818372558;KevinV94;Netherlands;Private;722,0;2181,0;English;NM;False;-;False;True;Check out my other cards;1;200,0;€;2025-04-08;2025-04-16
articleRow1819738484;Milan015;Netherlands;Private;0,0;1,0;English;GD;False;-;True;True;I reply fast! Free sleeve and toploader;1;32,0;€;2025-04-10;
articleRow1819738680;REDO-SHOP;France;Professional;7566,0;2595,0;French;PO;False;-;False;True;c4p17 very poor ask for picture;1;39,98;€;2025-04-10;
articleRow1779841857;Games-Island;Germany;Private;524470,0;26691,0;German;PO;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 1066 X;1;26,7;€;2025-04-14;
articleRow1820557841;FeralAnima;Croatia;Professional;2145,0;2366,0;English;GD;False;-;False;False;-;1;39,99;€;2025-04-14;
articleRow1506515610;MagicHistory-PERUGIA;Italy;Professional;16353,0;101275,0;Italian;PL;False;-;False;True;PL | Store in Perugia!;1;41,89;€;2025-04-14;
articleRow1799123247;Jeff-Pesos;Italy;Professional;1483,0;84651,0;Italian;PL;False;-;False;True;C.0.3;1;41,9;€;2025-04-14;
articleRow1822673806;nekotoriTCG;France;Professional;19,0;220,0;French;GD;False;-;True;True;État sur les photo Good/Poor;1;43,0;€;2025-04-14;
articleRow1800546425;Bulbicards;France;Private;440,0;16437,0;French;PO;False;-;True;True;Envoi rapide et soigné !;1;40,0;€;2025-04-16;
articleRow1772734958;Outpostgamecenter;Belgium;Private;96169,0;83190,0;English;PL;False;-;False;True;Holo Huge selection, no shipping on holidays and weekends.;1;72,94;€;2025-04-16;
